"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","gene_symbol","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"669","chr5:33539010-33539609","AMACR","chr5",33539010,33539609,600,"*",-4.92446139646834e-05,4.92446139646834e-05,3.38122351079184e-10,0.290494365148442,0,0.19,-0.19,"U",-6.87368555706515e-05,"",4.7475,468495,NA,NA,NA,NA,NA,NA,NA,"intron",-16451,"XR_925906.2","","enhD"
"670","chr18:21141263-21141428","ROCK1","chr18",21141263,21141428,166,"*",-4.92053863494386e-05,4.92053863494386e-05,4.31427424290629e-10,0.289830866066763,0,0.185,-0.185,"U",-6.87368555706515e-05,"",5.025,-29450,NA,NA,NA,NA,NA,NA,NA,"intron",-29451,"NM_005406.3","",""
"671","chr10:26597633-26599527","PDSS1","chr10",26597633,26599527,1895,"*",-4.91931994057628e-05,4.91931994057628e-05,3.10188028757084e-10,0.289624735108076,0,0.2,-0.2,"U",-6.87368555706515e-05,"",2.18,-98174,657.853657216893,0.398187999852767,0.0904963473435687,2.48913640113742e-06,2.12508181587586e-05,"protein_coding","decaprenyl diphosphate synthase subunit 1 [Source:HGNC Symbol;Acc:HGNC:17759]","",7770,"NR_026793.1","",""
"672","chr14:30247001-30247655","PRKD1","chr14",30247001,30247655,655,"*",-4.91931994057628e-05,4.91931994057628e-05,3.10188028757082e-10,0.289624735108076,0.17,0.57,-0.4,"U",-6.87368555706515e-05,"",2.8725,-55103,NA,NA,NA,NA,NA,NA,NA,"",-131532,"XR_943705.2","",""
"673","chr4:140094565-140094767","MGST2","chr4",140094565,140094767,203,"*",-4.91845758025251e-05,4.91845758025251e-05,4.18240563977417e-10,0.289478874780008,0.67,0.92,-0.25,"U",-6.873685557071e-05,"",3.545,428797,217.850040104514,0.71470821436006,0.130960642473013,1.92946532347028e-09,2.7918204522277e-08,"protein_coding","microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:HGNC:7063]","intron",-33248,"NR_147610.1","","enhD"
"674","chr5:112631692-112633537","APC","chr5",112631692,112633537,1846,"*",4.91771939526483e-05,4.91771939526483e-05,3.31593887571647e-09,0.289354017569499,0.955,0.71,0.245,"M",5.98839484923025e-05,"",4.65,-73981,NA,NA,NA,NA,NA,NA,NA,"",3258,"NR_104672.1","",""
"675","chr14:30446004-30446671","PRKD1","chr14",30446004,30446671,668,"*",-4.91550051839932e-05,4.91550051839932e-05,3.99480945390904e-10,0.288978714927868,0,0.51,-0.51,"U",-6.87368555706515e-05,"",3.1025,-254106,NA,NA,NA,NA,NA,NA,NA,"intron",27826,"XR_943707.2","","enhD"
"676","chr12:50579441-50580689","ATF1","chr12",50579441,50580689,1249,"*",-4.91272690109229e-05,4.91272690109229e-05,3.81859793722957e-10,0.288509583035791,0.93,0.8,0.13,"M",6.873685557069e-05,"",3.9425,-183021,549.545405673318,0.547270124452559,0.0947528586951846,6.24432510471317e-10,9.76450236608935e-09,"protein_coding","activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]","intron",74458,"NM_173602.3","","enhD"
"677","chr10:100588288-100589862","NDUFB8","chr10",100588288,100589862,1575,"*",-4.91272690108768e-05,4.91272690108768e-05,3.8185979371887e-10,0.288509583035011,0,0.13,-0.13,"U",-6.87368555706398e-05,"",2.2925,-58288,398.67151634277,0.354463676445731,0.140623141464672,0.00344391196498492,0.0136710320026611,"protein_coding","NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703]","",52347,"XM_011539940.3","",""
"678","chr9:22031829-22032380","CDKN2B","chr9",22031829,22032380,552,"*",-4.91272690108768e-05,4.91272690108768e-05,3.8185979371887e-10,0.288509583035011,0,0.13,-0.13,"U",-6.87368555706398e-05,"",4.9725,-22524,7.24836012882191,-1.86493115004577,0.90235452621253,0.000212501908173854,0.00118357509575093,"protein_coding","cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]","intron",-22517,"NM_078487.2","",""
"679","chr6:90920472-90922344","MAP3K7","chr6",90920472,90922344,1873,"*",-4.91092410233617e-05,4.91092410233617e-05,2.64829983432062e-10,0.288204656184726,1,0.78,0.22,"M",6.87368555706799e-05,"",3.4075,-333386,NA,NA,NA,NA,NA,NA,NA,"intron",278735,"XR_942782.2","",""
"680","chr14:53956173-53956197","BMP4","chr14",53956173,53956197,25,"*",-4.90746491099525e-05,4.90746491099525e-05,2.53144467190824e-09,0.287619565741746,0.29,0.405,-0.115,"U",-3.43684277853536e-05,"BMP4",21.455,2564,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",629,"NM_001202.6","CpGi",""
"681","chr3:10554145-10556127","SEC13","chr3",10554145,10556127,1983,"*",-4.90746491099191e-05,4.90746491099191e-05,2.53144467190392e-09,0.287619565741182,1,0.885,0.115,"M",3.43684277853328e-05,"",3.545,-233033,NA,NA,NA,NA,NA,NA,NA,"intron",-2024,"XM_047448198.1","","enhD"
"682","chr4:110864456-110866282","PITX2","chr4",110864456,110866282,1827,"*",-4.90746491099138e-05,4.90746491099138e-05,2.53144467190539e-09,0.287619565741092,0,0.115,-0.115,"U",-3.43684277853231e-05,"",3.2675,-222333,NA,NA,NA,NA,NA,NA,NA,"",-3810,"NR_030643.1","",""
"683","chr1:218984797-218986359","TGFB2","chr1",218984797,218986359,1563,"*",4.90591155573044e-05,4.90591155573044e-05,3.25407868042061e-09,0.287356829966123,0.71,0.93,-0.22,"U",-5.98839484922641e-05,"",4.2075,639461,NA,NA,NA,NA,NA,NA,NA,"",65954,"XR_007066881.1","","enhD"
"684","chr13:73850511-73850646","KLF5","chr13",73850511,73850646,136,"*",-4.90439558942289e-05,4.90439558942289e-05,2.52021769308787e-09,0.287100418189205,0,0.24,-0.24,"U",-3.43684277853257e-05,"",4.1275,795535,140.248888548843,-0.868975525934286,0.192095338737463,1.58500314365931e-07,1.68718816008434e-06,"protein_coding","Kruppel like factor 5 [Source:HGNC Symbol;Acc:HGNC:6349]","intron",35936,"XR_007063825.1","","enhD"
"685","chr4:102151467-102152048","SLC39A8","chr4",102151467,102152048,582,"*",-4.90439558942247e-05,4.90439558942247e-05,2.52021769308732e-09,0.287100418189133,0.5,0.26,0.24,"M",3.43684277853231e-05,"",4.5525,279210,949.411097465079,0.734181205473625,0.0815664222314946,8.92976980265213e-21,4.34053577042932e-19,"protein_coding","solute carrier family 39 member 8 [Source:HGNC Symbol;Acc:HGNC:20862]","",155476,"XM_047416071.1","",""
"686","chr9:118532150-118533971","TLR4","chr9",118532150,118533971,1822,"*",-4.90319961018116e-05,4.90319961018116e-05,3.21109783079921e-10,0.286898129285419,0.97,0.83,0.14,"M",6.87368555706754e-05,"",5.8,827975,5.43694721650451,4.03970440373296,1.15509181923782,4.89936089144144e-07,4.8099327368169e-06,"protein_coding","toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]","",-8654,"XR_930294.2","",""
"687","chr20:34559414-34559458","MAP1LC3A","chr20",34559414,34559458,45,"*",-4.9031996101798e-05,4.9031996101798e-05,3.2110978308089e-10,0.28689812928519,0.38,0.24,0.14,"M",6.87368555706515e-05,"MAP1LC3A",23.875,12560,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",698,"NM_032514.4","shores","enhP"
"688","chr4:145186169-145188009","SMAD1","chr4",145186169,145188009,1841,"*",-4.9031996101798e-05,4.9031996101798e-05,3.21109783080889e-10,0.28689812928519,0.95,0.67,0.28,"M",6.87368555706515e-05,"",2.1875,-293185,405.921321822701,0.908248993408285,0.143710893548995,7.37487088577656e-12,1.48554234999705e-10,"protein_coding","SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]","",3978,"XR_007058294.1","","enhD"
"689","chr4:145369478-145369523","SMAD1","chr4",145369478,145369523,46,"*",-4.90319961017814e-05,4.90319961017814e-05,3.21109783082086e-10,0.286898129284908,1,0.86,0.14,"M",6.8736855570622e-05,"",5.31,-111671,405.921321822701,0.908248993408285,0.143710893548995,7.37487088577656e-12,1.48554234999705e-10,"protein_coding","SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]","",-29060,"NR_147156.1","",""
"690","chr12:45649226-45651204","ANO6","chr12",45649226,45651204,1979,"*",-4.90165755476303e-05,4.90165755476303e-05,2.51022898092032e-09,0.286637304775073,0.96,0.835,0.125,"M",3.43684277853377e-05,"",3.99,433239,NA,NA,NA,NA,NA,NA,NA,"",-38581,"XR_944889.2","",""
"691","chr3:26258137-26260083","NGLY1","chr3",26258137,26260083,1947,"*",-4.90165755476303e-05,4.90165755476303e-05,2.51022898092032e-09,0.286637304775073,1,0.875,0.125,"M",3.43684277853377e-05,"",3.0775,-468098,NA,NA,NA,NA,NA,NA,NA,"",114489,"XR_940663.2","",""
"692","chr5:150989211-150990952","GPX3","chr5",150989211,150990952,1742,"*",-4.90165755476303e-05,4.90165755476303e-05,2.51022898092032e-09,0.286637304775073,0.79,0.915,-0.125,"U",-3.43684277853377e-05,"",3.04,-29639,NA,NA,NA,NA,NA,NA,NA,"intron",5238,"XR_007059002.1","","enhD"
"693","chr9:117893298-117895216","TLR4","chr9",117893298,117895216,1919,"*",-4.90165755476303e-05,4.90165755476303e-05,2.51022898092032e-09,0.286637304775073,1,0.875,0.125,"M",3.43684277853377e-05,"",2.3625,189123,5.43694721650451,4.03970440373296,1.15509181923782,4.89936089144144e-07,4.8099327368169e-06,"protein_coding","toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]","",-14735,"XR_001746917.3","",""
"694","chr2:155769494-155770321","NR4A2","chr2",155769494,155770321,828,"*",-4.90165755476113e-05,4.90165755476113e-05,2.5102289809179e-09,0.286637304774752,0,0.125,-0.125,"U",-3.43684277853257e-05,"",3.6875,572027,NA,NA,NA,NA,NA,NA,NA,"intron",-64586,"XR_001739221.2","",""
"695","chr6:155922074-155924067","NOX3","chr6",155922074,155924067,1994,"*",-4.90165755475492e-05,4.90165755475492e-05,2.51022898090999e-09,0.286637304773701,0.8,0.925,-0.125,"U",-3.43684277852867e-05,"",3.87,-466235,9.31090439360755,1.04254238509772,0.647917532476223,0.0018091663243549,0.00781499302914605,"protein_coding","NADPH oxidase 3 [Source:HGNC Symbol;Acc:HGNC:7890]","intron",-12038,"XR_007059828.1","",""
"696","chr1:238487545-238488456","CHRM3","chr1",238487545,238488456,912,"*",-4.90049698279897e-05,4.90049698279897e-05,3.03801975594551e-10,0.286441004687094,0.97,0.755,0.215,"M",6.87368555706639e-05,"",7.505,-898109,771.688244768299,0.761970887700418,0.126991018982808,7.12187326079469e-11,1.25989329351678e-09,"protein_coding","cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952]","",-1529,"NR_015407.1","",""
"697","chr9:107488116-107488166","RAD23B","chr9",107488116,107488166,51,"*",-4.89920299816807e-05,4.89920299816807e-05,2.50129729779421e-09,0.286222139071901,1,0.48,0.52,"M",3.43684277853426e-05,"",1.95,204979,NA,NA,NA,NA,NA,NA,NA,"exon",1604,"NM_001314052.2","CpGi","enhP"
"698","chr16:83352868-83352885","HSBP1","chr16",83352868,83352885,18,"*",-4.89699257238323e-05,4.89699257238323e-05,2.49327383078991e-09,0.285848265852942,1,0.865,0.135,"M",3.43684277853651e-05,"",4.47,-366426,NA,NA,NA,NA,NA,NA,NA,"intron",46625,"XR_007065144.1","",""
"699","chr6:4610341-4610689","ECI2","chr6",4610341,4610689,349,"*",-4.89699257237896e-05,4.89699257237896e-05,2.49327383078691e-09,0.28584826585222,0,0.135,-0.135,"U",-3.43684277853312e-05,"",3.955,-474744,748.81624870667,0.338104646249768,0.109795659468022,0.000695953695588058,0.00338475329226995,"protein_coding","enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]","prom,exon",0,"NR_122107.1","","prom"
"700","chr1:247416398-247416421","NLRP3","chr1",247416398,247416421,24,"*",-4.89699257237826e-05,4.89699257237826e-05,2.49327383078642e-09,0.285848265852102,0.27,0.405,-0.135,"U",-3.43684277853257e-05,"NLRP3",31.4575,84067,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",0,"XM_047443534.1","","enhP"
"701","chr6:52689437-52691420","GSTA2","chr6",52689437,52691420,1984,"*",-4.89317893876856e-05,4.89317893876856e-05,2.47947939979772e-09,0.285203224754877,1,0.855,0.145,"M",3.43684277853274e-05,"",2.875,72055,NA,NA,NA,NA,NA,NA,NA,"",18326,"NM_014051.4","",""
"702","chr8:96036407-96037802","GDF6","chr8",96036407,96037802,1396,"*",-4.89150889621312e-05,4.89150889621312e-05,2.45928595275307e-10,0.284920752395804,0,0.235,-0.235,"U",-6.87368555706737e-05,"",3.13,123004,7.07739317225705,0.770959282692988,0.683033714909733,0.00906985810964653,0.0314398373955423,"protein_coding","growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]","",31948,"XR_007061016.1","",""
"703","chr12:117897087-117897541","NOS1","chr12",117897087,117897541,455,"*",-4.89150889620913e-05,4.89150889620913e-05,2.45928595271902e-10,0.28492075239513,1,0.765,0.235,"M",6.87368555706309e-05,"",2.8475,-444917,13.5158748604948,2.31057712362003,0.667422284316779,5.43433788219671e-06,4.34296117475493e-05,"protein_coding","nitric oxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:7872]","intron",-20590,"XM_011538225.4","","enhD"
"704","chr21:42830880-42831018","NDUFV3","chr21",42830880,42831018,139,"*",-4.8900140226997e-05,4.8900140226997e-05,2.46808321022258e-09,0.284667908271278,0.08,0.39,-0.31,"U",-3.43684277853257e-05,"",3.625,-48626,NA,NA,NA,NA,NA,NA,NA,"",48522,"XM_011529433.2","",""
"705","chr4:111441933-111443863","PITX2","chr4",111441933,111443863,1931,"*",-4.88963965178187e-05,4.88963965178187e-05,2.33819185944415e-10,0.284604586869088,0,0.16,-0.16,"U",-6.87368555706515e-05,"",4.15,-799810,NA,NA,NA,NA,NA,NA,NA,"",-188307,"NR_188427.1","",""
"706","chr5:33651999-33652522","AMACR","chr5",33651999,33652522,524,"*",-4.88857909646807e-05,4.88857909646807e-05,2.2693516261052e-10,0.284425203678857,1,0.595,0.405,"M",6.87368555706535e-05,"",3.625,355582,NA,NA,NA,NA,NA,NA,NA,"intron",-3072,"XM_017009907.1","",""
"707","chr17:48869026-48869703","ATP5MC1","chr17",48869026,48869703,678,"*",-4.88735298931215e-05,4.88735298931215e-05,2.45854242145721e-09,0.284217818915109,0.11,0.275,-0.165,"U",-3.43684277853257e-05,"",8.09,-23062,1235.71753759229,0.472338083234092,0.140943605868375,0.000110153336913898,0.000661708830317835,"protein_coding","ATP synthase membrane subunit c locus 1 [Source:HGNC Symbol;Acc:HGNC:841]","",-11137,"XR_007065988.1","",""
"708","chr12:67868335-67870327","IFNG","chr12",67868335,67870327,1993,"*",-4.88508993489102e-05,4.88508993489102e-05,2.45046156811457e-09,0.283835044045711,1,0.825,0.175,"M",3.43684277853395e-05,"",2.5175,289413,NA,NA,NA,NA,NA,NA,NA,"",-58908,"NR_120456.1","",""
"709","chr6:134117789-134119240","SLC2A12","chr6",134117789,134119240,1452,"*",-4.88508993489102e-05,4.88508993489102e-05,2.45046156811457e-09,0.283835044045711,1,0.825,0.175,"M",3.43684277853395e-05,"",3.395,-65165,NA,NA,NA,NA,NA,NA,NA,"prom,intron",-110,"NR_037938.1","","enhD"
"710","chr14:90236674-90236977","PSMC1","chr14",90236674,90236977,304,"*",-4.88508993489082e-05,4.88508993489082e-05,2.45046156811629e-09,0.283835044045677,0.95,0.775,0.175,"M",3.43684277853329e-05,"",12.1875,-19550,855.103266939198,0.218743462174682,0.0927036856277602,0.011517248611107,0.0384376347705132,"protein_coding","proteasome 26S subunit, ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9547]","",-19576,"NM_002802.3","",""
"711","chr9:4855939-4856420","JAK2","chr9",4855939,4856420,482,"*",-4.88508993488945e-05,4.88508993488945e-05,2.45046156811399e-09,0.283835044045445,0,0.175,-0.175,"U",-3.43684277853257e-05,"",2.6625,-127970,NA,NA,NA,NA,NA,NA,NA,"exon,intron",5574,"XR_007061402.1","","enhD"
"712","chr10:52107435-52108768","DKK1","chr10",52107435,52108768,1334,"*",-4.88474477021484e-05,4.88474477021484e-05,2.01955000139076e-10,0.28377666261104,1,0.83,0.17,"M",6.87368555706754e-05,"",3.835,-205513,6357.62772028829,2.74061247989363,0.216742708193204,5.22751183305807e-38,7.19266905918916e-36,"protein_coding","dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:2891]","intron",60681,"NM_001374781.1","",""
"713","chr12:48998281-48998290","WNT1","chr12",48998281,48998290,10,"*",-4.8847447702115e-05,4.8847447702115e-05,2.0195500013993e-10,0.283776662610475,0.31,0.48,-0.17,"U",-6.87368555706233e-05,"",26.6675,19959,NA,NA,NA,NA,NA,NA,NA,"prom,exon",-57,"NR_147179.1","CpGi","prom"
"714","chr18:42340587-42342376","PIK3C3","chr18",42340587,42342376,1790,"*",-4.88314586666161e-05,4.88314586666161e-05,2.44354669533364e-09,0.283506222760785,0.79,0.975,-0.185,"U",-3.43684277853395e-05,"",3.65,385353,NA,NA,NA,NA,NA,NA,NA,"intron",153921,"NR_046174.2","","enhD"
"715","chr16:83080984-83081043","HSBP1","chr16",83080984,83081043,60,"*",-4.88072983212647e-05,4.88072983212647e-05,1.75615809747282e-10,0.28309757271021,0,0.18,-0.18,"U",-6.87368555706515e-05,"",2.75,-638268,NA,NA,NA,NA,NA,NA,NA,"intron",22435,"XM_011522804.4","",""
"716","chr4:106514144-106515734","DKK2","chr4",106514144,106515734,1591,"*",-4.88072983212465e-05,4.88072983212465e-05,1.75615809746316e-10,0.283097572709902,0.71,0.89,-0.18,"U",-6.87368555706295e-05,"",3.7925,768072,293.169761783818,3.49669364335035,0.183259504321078,5.96509051523455e-83,5.54007781602409e-80,"protein_coding","dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]","",-10109,"XR_939053.3","",""
"717","chr12:117826729-117826958","NOS1","chr12",117826729,117826958,230,"*",-4.87869294673585e-05,4.87869294673585e-05,2.42781735674755e-09,0.282753052254983,0.67,0.885,-0.215,"U",-3.43684277853212e-05,"",2.8225,-374559,13.5158748604948,2.31057712362003,0.667422284316779,5.43433788219671e-06,4.34296117475493e-05,"protein_coding","nitric oxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:7872]","intron",-5808,"XR_945403.3","",""
"718","chr2:53068676-53069392","CHAC2","chr2",53068676,53069392,717,"*",-4.87869294673581e-05,4.87869294673581e-05,2.42781735674665e-09,0.282753052254976,0.25,0.68,-0.43,"U",-3.43684277853231e-05,"",3.635,-698412,NA,NA,NA,NA,NA,NA,NA,"intron",-134176,"NR_187749.1","",""
"719","chr3:55881256-55883239","WNT5A","chr3",55881256,55883239,1984,"*",-4.87740510297879e-05,4.87740510297879e-05,1.5362654836299e-10,0.282535225312196,1,0.81,0.19,"M",6.873685557072e-05,"",4.8575,-375995,44.8542883234534,0.402375634275393,0.219711812351458,0.0137967856398897,0.0448369670788968,"protein_coding","Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]","intron",-28663,"NR_037502.1","",""
"720","chr5:98668298-98668625","RGMB","chr5",98668298,98668625,328,"*",-4.87341109187733e-05,4.87341109187733e-05,1.26930331000116e-10,0.281859675018991,0.57,0.98,-0.41,"U",-6.87368555706296e-05,"",2.5875,-100025,NA,NA,NA,NA,NA,NA,NA,"",-100007,"NM_001366510.1","",""
"721","chr21:44746658-44746783","UBE2G2","chr21",44746658,44746783,126,"*",4.87250005018919e-05,4.87250005018919e-05,3.07982284634301e-09,0.281705580685271,0.26,0.09,0.17,"M",5.98839484922885e-05,"",8.765,55043,NA,NA,NA,NA,NA,NA,NA,"",-35087,"NM_144991.3","",""
"722","chr14:82313551-82315345","SEL1L","chr14",82313551,82315345,1795,"*",4.87250005018395e-05,4.87250005018395e-05,3.07982284633138e-09,0.281705580684384,0.17,0,0.17,"M",5.98839484922434e-05,"",4.365,-779698,2991.46359637801,-0.289975296885241,0.0701833939096062,1.66431774708866e-05,0.000120424549285032,"protein_coding","SEL1L adaptor subunit of ERAD E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717]","",-104839,"XR_944087.4","","K4m3"
"723","chr1:17343984-17344375","SDHB","chr1",17343984,17344375,392,"*",-4.87229231289225e-05,4.87229231289225e-05,1.19383228314538e-10,0.281670443829541,0,0.21,-0.21,"U",-6.87368555706462e-05,"",4.0075,-289952,NA,NA,NA,NA,NA,NA,NA,"intron",4261,"XM_047416610.1","",""
"724","chr13:37539433-37541372","CSNK1A1L","chr13",37539433,37541372,1940,"*",-4.87229231289225e-05,4.87229231289225e-05,1.19383228314538e-10,0.281670443829541,0,0.105,-0.105,"U",-6.87368555706462e-05,"",3.4375,-433769,NA,NA,NA,NA,NA,NA,NA,"intron",4495,"NR_040244.1","","enhD"
"725","chr12:7983860-7984218","SLC2A14","chr12",7983860,7984218,359,"*",-4.86862658263077e-05,4.86862658263077e-05,2.41753855644776e-09,0.28105041922519,0,0.115,-0.115,"U",-3.43684277853369e-05,"",1.9,-92712,NA,NA,NA,NA,NA,NA,NA,"",-16840,"XR_007063198.1","",""
"726","chr6:27531209-27531919","H2AC13","chr6",27531209,27531919,711,"*",-4.86862658262898e-05,4.86862658262898e-05,2.41753855644567e-09,0.281050419224887,0,0.345,-0.345,"U",-3.43684277853257e-05,"",3.5875,-276254,101.325868088111,-2.5443806247179,0.200917525355364,5.5136549217795e-38,7.54128812037743e-36,"protein_coding","H2A clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:4725]","",58087,"XR_926664.4","",""
"727","chr18:48286233-48287130","SMAD2","chr18",48286233,48287130,898,"*",-4.86862658262781e-05,4.86862658262781e-05,2.41753855644373e-09,0.281050419224689,0.81,0.925,-0.115,"U",-3.43684277853212e-05,"",3.7775,-355087,NA,NA,NA,NA,NA,NA,NA,"intron",33934,"NR_172886.1","",""
"728","chr6:134290600-134292550","SLC2A12","chr6",134290600,134292550,1951,"*",-4.86862658262781e-05,4.86862658262781e-05,2.41753855644373e-09,0.281050419224689,0.98,0.865,0.115,"M",3.43684277853212e-05,"",3.895,-237976,NA,NA,NA,NA,NA,NA,NA,"intron",25563,"NM_001143676.3","","enhD"
"729","chr18:41642512-41644406","PIK3C3","chr18",41642512,41644406,1895,"*",-4.8686265826215e-05,4.8686265826215e-05,2.41753855643881e-09,0.281050419223622,0.91,0.795,0.115,"M",3.43684277852702e-05,"",3.485,-310828,NA,NA,NA,NA,NA,NA,NA,"",-121836,"NR_002838.2","","enhD"
"730","chr4:106575175-106575416","DKK2","chr4",106575175,106575416,242,"*",-4.86718127585163e-05,4.86718127585163e-05,2.41112493541809e-09,0.280805958858502,1,0.76,0.24,"M",3.43684277853431e-05,"",4.405,708390,293.169761783818,3.49669364335035,0.183259504321078,5.96509051523455e-83,5.54007781602409e-80,"protein_coding","dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]","intron",49334,"XR_939051.1","",""
