"","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","z_score","gene_symbol","annotated_genes","dist_to_TSS"
"5134","chr7",517346,517418,73,"*",3.52404619822404e-07,-3.52404619822404e-07,-0.0641533735520076,"PDGFA","FOXL3, PDGFA","227176, 2878"
"5135","chr14",69879227,69879810,584,"*",3.54015883880651e-07,-3.54015883880651e-07,-0.0641716677807767,"SMOC1","SMOC1, SLC8A3","25096, 309670"
"5136","chr20",44248242,44249857,1616,"*",-3.55850731578631e-07,-3.55850731578631e-07,-0.0641925005694008,"GDAP1L1","GDAP1L1, FITM2","1143, 61345"
"5137","chr7",72335773,72335816,44,"*",-3.55951228472931e-07,-3.55951228472931e-07,-0.0641936416071876,"CALN1","CALN1","111335"
"5138","chr7",27183713,27184830,1118,"*",-3.61826859435388e-07,-3.61826859435388e-07,-0.0642603532901296,"HOXA11","HOXA10, HOXA11","-3452, 402"
"5139","chr1",23798954,23799307,354,"*",-3.61826859438247e-07,-3.61826859438247e-07,-0.0642603532901621,"GALE","LYPLA2, GALE","7809, 1474"
"5140","chr19",863733,864112,380,"*",-3.63980075578977e-07,-3.63980075578977e-07,-0.0642848008215682,"CFD","PLPPR3, R3HDM4","-41778, 49133"
"5141","chr1",6553569,6554775,1207,"*",-3.64759949704312e-07,-3.64759949704312e-07,-0.0642936554817258,"NOL9","TAS1R1, NOL9","-532, 0"
"5142","chr2",172428869,172429125,257,"*",-3.64994719511728e-07,-3.64994719511728e-07,-0.0642963210488891,"ITGA6","ITGA6, PDK1","1515, -126248"
"5143","chr22",31344296,31344997,702,"*",3.6687715282325e-07,-3.6687715282325e-07,-0.0643176941226985,"PATZ1","PIK3IP1, PATZ1","-51762, 1349"
"5144","chr19",33522341,33523937,1597,"*",-3.6731738970138e-07,-3.6731738970138e-07,-0.0643226925549045,"PEPD","PEPD","-518"
"5145","chr12",106304067,106304644,578,"*",3.68766545710243e-07,-3.68766545710243e-07,-0.0643391462152543,"TCP11L2","CKAP4","0"
"5146","chrX",54999573,55001254,1682,"*",-3.69735481770563e-07,-3.69735481770563e-07,-0.0643501474771885,"APEX2","APEX2, PFKFB1","0, -1039"
"5147","chr3",27480583,27482509,1927,"*",-3.69735481770564e-07,-3.69735481770564e-07,-0.0643501474771885,"SLC4A7","NEK10, SLC4A7","-111123, 1911"
"5148","chr11",134331879,134332594,716,"*",-3.70368384049395e-07,-3.70368384049395e-07,-0.0643573334247792,"GLB1L2","GLB1L2","0"
"5149","chr12",52050640,52050834,195,"*",-3.7961153946781e-07,-3.7961153946781e-07,-0.0644622798479969,"NR4A1","NR4A1, ATG101","27808, -18412"
"5150","chr20",62366470,62368439,1970,"*",-3.804054028054e-07,-3.804054028054e-07,-0.0644712933411205,"LAMA5","LAMA5","0"
"5151","chr11",122656635,122657114,480,"*",3.8058294083062e-07,-3.8058294083062e-07,-0.0644733091008788,"UBASH3B","UBASH3B, CRTAM","913, -181386"
"5152","chr22",21000791,21001162,372,"*",-3.86150374098955e-07,-3.86150374098955e-07,-0.0645365215193188,"THAP7","LZTR1, THAP7","21329, 1034"
"5153","chr4",38856455,38856532,78,"*",-3.86391290617144e-07,-3.86391290617144e-07,-0.0645392568759944,"TLR6","TLR6, TLR1","285, 285"
"5154","chr12",56469161,56469199,39,"*",-3.89499219662174e-07,-3.89499219662174e-07,-0.0645745441801806,"SPRYD4","SPRYD4","583"
"5155","chr11",111909492,111910113,622,"*",3.90341738973644e-07,-3.90341738973644e-07,-0.0645841101113187,"CRYAB","HSPB2","-2621"
"5156","chr20",41318769,41319758,990,"*",3.90341738976871e-07,-3.90341738976871e-07,-0.0645841101113553,"ZHX3","ZHX3","-1038"
"5157","chr12",133129798,133131008,1211,"*",-3.91389074410787e-07,-3.91389074410787e-07,-0.0645960015166951,"ZNF10","ZNF10, ZNF268, ZNF891","0, 0, 0"
"5158","chr11",62622284,62622347,64,"*",-3.92383141074489e-07,-3.92383141074489e-07,-0.0646072881105121,"B3GAT3","B3GAT3","-130"
"5159","chr8",51897633,51898152,520,"*",-3.92383141074489e-07,-3.92383141074489e-07,-0.0646072881105121,"PXDNL","PXDNL, PCMTD1","-88188, 1034"
"5160","chr17",48601856,48602284,429,"*",-3.95448501523275e-07,-3.95448501523275e-07,-0.0646420920925302,"HOXB6","HOXB5, HOXB6","-8077, 2708"
"5161","chr16",66844436,66844584,149,"*",-3.95448501523567e-07,-3.95448501523567e-07,-0.0646420920925335,"CA7","CA7","22"
"5162","chr9",120877968,120878430,463,"*",3.98058393800007e-07,-3.98058393800007e-07,-0.0646717247068299,"PHF19","PSMD5, PHF19","-35017, 16466"
"5163","chr11",119029513,119029628,116,"*",4.01594070898514e-07,-4.01594070898514e-07,-0.064711868645598,"SLC37A4","FOXR1, HMBS","57801, -55238"
"5164","chr12",32753815,32754090,276,"*",4.10007358813646e-07,-4.10007358813646e-07,-0.0648073927858104,"YARS2","DNM1L, YARS2","74615, 1807"
"5165","chr16",55478748,55479029,282,"*",-4.14656772031577e-07,-4.14656772031577e-07,-0.0648601820406909,"MMP2","MMP2, LPCAT2","89048, -30043"
"5166","chr19",39414013,39414177,165,"*",-4.15638553953053e-07,-4.15638553953053e-07,-0.0648713291540277,"ZFP36","PLEKHG2, SUPT5H","1344, -21979"
"5167","chr1",156412537,156413514,978,"*",-4.16914448828882e-07,-4.16914448828882e-07,-0.0648858156142849,"C1orf61","CCT3, NAXE","-44664, -178242"
"5168","chr11",2927806,2928030,225,"*",-4.1787644489622e-07,-4.1787644489622e-07,-0.0648967380798117,"PHLDA2","TRPM5, OSBPL5","-483292, 238709"
"5169","chr1",1309696,1309841,146,"*",4.18170525584054e-07,-4.18170525584054e-07,-0.0649000770603794,"ACAP3","ACAP3","-87"
"5170","chr2",66441531,66441983,453,"*",-4.18698691958624e-07,-4.18698691958624e-07,-0.0649060738406309,"MEIS1","MEIS1, ETAA1","8079, -955339"
"5171","chr4",123401529,123403255,1727,"*",4.19689941905345e-07,-4.19689941905345e-07,-0.0649173284535541,"SPRY1","SPRY1","4734"
"5172","chrX",112679644,112680668,1025,"*",-4.20119637649663e-07,-4.20119637649663e-07,-0.0649222072021412,"LHFPL1","LHFPL1","0"
"5173","chr17",42781054,42781243,190,"*",-4.20147642010393e-07,-4.20147642010393e-07,-0.0649225251625519,"WNK4","WNK4","444"
"5174","chr2",85134111,85134201,91,"*",-4.20873163695128e-07,-4.20873163695128e-07,-0.0649307627072358,"TCF7L1","KCMF1, ELMOD3","163018, -220193"
"5175","chr17",81902433,81902560,128,"*",-4.22437964901038e-07,-4.22437964901038e-07,-0.0649485293986062,"NPB","NPB","195"
"5176","chr12",56230842,56231114,273,"*",4.22510068381058e-07,-4.22510068381058e-07,-0.0649493480586835,"SLC39A5","SLC39A5, ANKRD52","793, 27270"
"5177","chr12",106304698,106305164,467,"*",4.22990052103733e-07,-4.22990052103733e-07,-0.0649547977749997,"TCP11L2","CKAP4","-419"
"5178","chr12",6377473,6378931,1459,"*",-4.23145733469225e-07,-4.23145733469225e-07,-0.0649565653751028,"SCNN1A","SCNN1A","0"
"5179","chr1",40346494,40348461,1968,"*",-4.23343750834744e-07,-4.23343750834744e-07,-0.0649588136564857,"SMAP2","SMAP2, ZFP69B","1644, -101641"
"5180","chr14",41609597,41611299,1703,"*",-4.25579559514981e-07,-4.25579559514981e-07,-0.0649841989403382,"LRFN5","LRFN5","2721"
"5181","chr10",75405450,75405504,55,"*",4.26241363750603e-07,-4.26241363750603e-07,-0.06499171303961,"ZNF503","ZNF503","-3686"
"5182","chr19",55486775,55488546,1772,"*",-4.31621455181938e-07,-4.31621455181938e-07,-0.0650527983861983,"NAT14","SSC5D","0"
"5183","chr19",12880942,12880989,48,"*",4.37818578456926e-07,-4.37818578456926e-07,-0.065123160280217,"DNASE2","DNASE2","606"
"5184","chr2",74199967,74200175,209,"*",4.38976703484048e-07,-4.38976703484048e-07,-0.0651363095862422,"MTHFD2","MTHFD2, SLC4A5","13795, 163202"
"5185","chr8",103300374,103300600,227,"*",-4.41339551841359e-07,-4.41339551841359e-07,-0.0651631372735936,"FZD6","FZD6, CTHRC1","1941, -70938"
"5186","chr3",62873771,62875750,1980,"*",-4.42439823246977e-07,-4.42439823246977e-07,-0.0651756297118748,"CADPS","FEZF2, CADPS","-499447, 0"
"5187","chr2",20665970,20666224,255,"*",-4.42439823249124e-07,-4.42439823249124e-07,-0.0651756297118992,"GDF7","GDF7","-920"
"5188","chr19",52854955,52856571,1617,"*",-4.43234074519253e-07,-4.43234074519253e-07,-0.0651846476095935,"ZNF468","ZNF600, ZNF28","-68148, 1029"
"5189","chr7",157338623,157339166,544,"*",-4.43234074520511e-07,-4.43234074520511e-07,-0.0651846476096078,"DNAJB6","DNAJB6","3242"
"5190","chr20",63978849,63980146,1298,"*",-4.43682578124675e-07,-4.43682578124675e-07,-0.0651897399018962,"PRPF6","PRPF6, SAMD10","-986, 0"
"5191","chr11",13964211,13964700,490,"*",4.48059990509245e-07,-4.48059990509245e-07,-0.0652394408700086,"SPON1","SPON1, RRAS2","1488, 399806"
"5192","chr5",139271849,139273292,1444,"*",-4.49570021495286e-07,-4.49570021495286e-07,-0.0652565857024559,"MATR3","MATR3","-460"
"5193","chr9",109316827,109317798,972,"*",4.49845833092611e-07,-4.49845833092611e-07,-0.0652597172564882,"EPB41L4B","FRRS1L, EPB41L4B","-149578, 3261"
"5194","chr3",10816059,10816660,602,"*",-4.51252960267522e-07,-4.51252960267522e-07,-0.0652756937231096,"SLC6A11","SLC6A11","0"
"5195","chr12",55018830,55020742,1913,"*",-4.51752625285465e-07,-4.51752625285465e-07,-0.0652813669000786,"NEUROD4","NEUROD4","0"
"5196","chr14",58640583,58642551,1969,"*",4.53525831861697e-07,-4.53525831861697e-07,-0.0653014998178299,"DACT1","DACT1, DAAM1","6616, -546095"
"5197","chr1",151057879,151058506,628,"*",-4.60506077271115e-07,-4.60506077271115e-07,-0.0653807532497737,"CDC42SE1","MLLT11","-1891"
"5198","chr1",32291283,32291694,412,"*",-4.60717332030476e-07,-4.60717332030476e-07,-0.0653831518280059,"HDAC1","HDAC1","-389"
"5199","chr3",185585611,185585816,206,"*",-4.61776484152035e-07,-4.61776484152035e-07,-0.0653951773995525,"SENP2","SENP2, IGF2BP2","3115, 239226"
"5200","chr1",165630342,165630376,35,"*",-4.62144365643703e-07,-4.62144365643703e-07,-0.0653993543115453,"MGST3","MGST3","-837"
"5201","chr14",52318872,52319578,707,"*",-4.62847686656659e-07,-4.62847686656659e-07,-0.0654073397906747,"PTGER2","PTGER2, GPR137C","4567, -233258"
"5202","chr14",92793744,92793921,178,"*",-4.64062143860522e-07,-4.64062143860522e-07,-0.0654211286900199,"GOLGA5","GOLGA5","-384"
"5203","chr2",26849180,26850045,866,"*",-4.64574551269099e-07,-4.64574551269099e-07,-0.0654269465435911,"DPYSL5","DPYSL5, MAPRE3","1433, -120592"
"5204","chr5",115815691,115815853,163,"*",-4.72118317230362e-07,-4.72118317230362e-07,-0.0655125981657253,"CDO1","CDO1","806"
"5205","chr16",683720,683775,56,"*",-4.74144099682346e-07,-4.74144099682346e-07,-0.0655355988200397,"JMJD8","JMJD8","753"
"5206","chr3",44861468,44862658,1191,"*",-4.74374318351504e-07,-4.74374318351504e-07,-0.065538212713758,"TMEM42","ZNF445, EXOSC7","-383798, -112583"
"5207","chr1",45338850,45339290,441,"*",4.81600436302618e-07,-4.81600436302618e-07,-0.0656202577728736,"TOE1","TOE1","-762"
"5208","chr2",42046873,42048866,1994,"*",-4.84152330843236e-07,-4.84152330843236e-07,-0.0656492318831578,"PKDCC","PKDCC","0"
"5209","chr2",199850666,199851551,886,"*",-4.84152330843236e-07,-4.84152330843236e-07,-0.0656492318831578,"FTCDNL1","FTCDNL1","0"
"5210","chr12",47078873,47080105,1233,"*",4.85956774837768e-07,-4.85956774837768e-07,-0.0656697194693283,"PCED1B","PCED1B, AMIGO2","0, 0"
"5211","chr1",40783519,40784361,843,"*",-4.91520439856267e-07,-4.91520439856267e-07,-0.0657328891032078,"KCNQ4","KCNQ4","0"
"5212","chr2",238319895,238319997,103,"*",-4.94381796211621e-07,-4.94381796211621e-07,-0.0657653768307697,"TRAF3IP1","TRAF3IP1","-444"
"5213","chrX",130170227,130170563,337,"*",-4.94402736052945e-07,-4.94402736052945e-07,-0.0657656145809049,"RAB33A","AIFM1, RAB33A","-4348, -1399"
"5214","chr5",142108395,142108511,117,"*",4.96748430289077e-07,-4.96748430289077e-07,-0.0657922475010388,"NDFIP1","NDFIP1","-268"
"5215","chr7",151082678,151082693,16,"*",4.97361825353974e-07,-4.97361825353974e-07,-0.0657992119644895,"FASTK","FASTK, AGAP3, TMUB1","-1812, -3138, 800"
"5216","chr1",151510891,151511174,284,"*",-5.0020738906166e-07,-5.0020738906166e-07,-0.0658315203829506,"CGN","CGN","381"
"5217","chr3",98894472,98896144,1673,"*",-5.00472603920178e-07,-5.00472603920178e-07,-0.0658345316220271,"DCBLD2","ST3GAL6, DCBLD2","162236, 5551"
"5218","chr6",123803326,123804227,902,"*",-5.01443485516208e-07,-5.01443485516208e-07,-0.0658455549734973,"NKAIN2","NKAIN2","0"
"5219","chr9",73152306,73154256,1951,"*",-5.04332472851808e-07,-5.04332472851808e-07,-0.0658783564221226,"ANXA1","ANXA1","441"
"5220","chr16",67164464,67164683,220,"*",-5.07547280880176e-07,-5.07547280880176e-07,-0.0659148572260836,"FBXL8","TRADD","-4555"
"5221","chr19",15380370,15380738,369,"*",-5.08606237103805e-07,-5.08606237103805e-07,-0.0659268805734128,"AKAP8","AKAP8","-555"
"5222","chr17",81510180,81510795,616,"*",5.09405523930251e-07,-5.09405523930251e-07,-0.0659359556446156,"ACTG1","FSCN2","-3252"
"5223","chr19",1248185,1248373,189,"*",-5.10098083393114e-07,-5.10098083393114e-07,-0.0659438189375283,"CBARP","MIDN","-180"
"5224","chr4",108167723,108168093,371,"*",-5.10922562482172e-07,-5.10922562482172e-07,-0.0659531800406904,"LEF1","HADH, LEF1","178009, 863"
"5225","chr1",78488932,78490394,1463,"*",5.11356734085435e-07,-5.11356734085435e-07,-0.065958109608004,"PTGFR","PTGFR, IFI44L","185048, -129508"
"5226","chr2",161161705,161163174,1470,"*",5.11639877356603e-07,-5.11639877356603e-07,-0.0659613244055728,"TANK","TANK, PSMD14","24797, -145251"
"5227","chr1",151190840,151191897,1058,"*",5.11966272482558e-07,-5.11966272482558e-07,-0.0659650302830004,"VPS72","TMOD4, PIP5K1A","-14859, -6052"
"5228","chr2",224035849,224037832,1984,"*",5.15284233644629e-07,-5.15284233644629e-07,-0.0660027022835859,"SERPINE2","MRPL44, SERPINE2","78386, 1486"
"5229","chr1",206557991,206558958,968,"*",-5.16476504929447e-07,-5.16476504929447e-07,-0.0660162392848785,"RASSF5","RASSF5, EIF2D","50460, 53507"
"5230","chr18",76823415,76824158,744,"*",-5.17629674477107e-07,-5.17629674477107e-07,-0.0660293323265847,"ZNF236","ZNF236, MBP","858, 309525"
"5231","chr6",53662945,53664840,1896,"*",5.1819499849322e-07,-5.1819499849322e-07,-0.0660357509932374,"KLHL31","GCLC, KLHL31","-114739, 916"
"5232","chr16",29455295,29455428,134,"*",-5.18597615028311e-07,-5.18597615028311e-07,-0.0660403222855476,"SLX1B","SLX1B, BOLA2, BOLA2-SMG1P6, SULT1A4","762, -944, -644, -4485"
"5233","chr1",40508359,40509339,981,"*",-5.19952417577251e-07,-5.19952417577251e-07,-0.066055704660423,"EXO5","EXO5","0"
"5234","chr14",22871007,22871369,363,"*",-5.21426374711201e-07,-5.21426374711201e-07,-0.0660724399117719,"LRP10","LRP10","-371"
"5235","chr17",6996040,6996096,57,"*",-5.2160297865783e-07,-5.2160297865783e-07,-0.0660744450660386,"ALOX12","ALOX12","0"
"5236","chr2",100818858,100820786,1929,"*",5.22789179307817e-07,-5.22789179307817e-07,-0.066087913141582,"NPAS2","NPAS2","0"
"5237","chr1",156413764,156414693,930,"*",-5.25938081079203e-07,-5.25938081079203e-07,-0.0661236656484924,"C1orf61","CCT3, NAXE","-45891, -177063"
"5238","chrX",65535342,65536616,1275,"*",-5.27664170012032e-07,-5.27664170012032e-07,-0.066143263594373,"LAS1L","LAS1L","-532"
"5239","chr6",13708789,13709620,832,"*",5.28717661084721e-07,-5.28717661084721e-07,-0.0661552248905933,"RANBP9","NOL7, RANBP9","93454, 2215"
"5240","chr7",19118642,19120387,1746,"*",5.28717661084721e-07,-5.28717661084721e-07,-0.0661552248905933,"TWIST1","TWIST1","-1006"
"5241","chr6",32855301,32857302,2002,"*",-5.32256997934364e-07,-5.32256997934364e-07,-0.0661954103820319,"TAP1","HLA-DRB5, BAK1","-325014, 722991"
"5242","chr5",79515185,79515752,568,"*",5.3292012451692e-07,-5.3292012451692e-07,-0.0662029394951789,"HOMER1","HOMER1","-1051"
"5243","chr7",16753447,16754518,1072,"*",-5.34260733957775e-07,-5.34260733957775e-07,-0.0662181607220631,"TSPAN13","TSPAN13","0"
"5244","chr19",5689920,5689937,18,"*",-5.38801137424769e-07,-5.38801137424769e-07,-0.0662697122845172,"RPL36","MICOS13, CATSPERD","-9404, -30700"
"5245","chr1",203349326,203350352,1027,"*",-5.39697446093938e-07,-5.39697446093938e-07,-0.0662798889379078,"FMOD","BTG2, FMOD","43835, 1406"
"5246","chr2",210225523,210225600,78,"*",-5.40956596508052e-07,-5.40956596508052e-07,-0.066294185282205,"ACADL","ACADL","-76"
"5247","chr16",89700060,89700120,61,"*",-5.44873767607932e-07,-5.44873767607932e-07,-0.0663386606888659,"SPATA2L","CDK10, SPATA2L","19323, 1585"
"5248","chrX",1534497,1534571,75,"*",-5.46116165574976e-07,-5.46116165574976e-07,-0.0663527668265377,"P2RY8","LOC124900597","138070"
"5249","chr1",168226858,168228167,1310,"*",-5.48711639152439e-07,-5.48711639152439e-07,-0.0663822357314929,"TBX19","SFT2D2, TBX19","920, -52710"
"5250","chr17",7043557,7044266,710,"*",-5.4968702928883e-07,-5.4968702928883e-07,-0.0663933102727531,"SLC16A11","SLC16A11","0"
"5251","chrX",37905882,37906004,123,"*",-5.49726807733983e-07,-5.49726807733983e-07,-0.0663937619156554,"SYTL5","SYTL5","-143"
"5252","chr12",53966402,53967333,932,"*",-5.53316949533927e-07,-5.53316949533927e-07,-0.0664345242445023,"HOXC11","HOXC12, HOXC11","11499, -5793"
"5253","chr3",184185603,184185710,108,"*",-5.54184738604398e-07,-5.54184738604398e-07,-0.0664443770874906,"ABCF3","ABCF3","-385"
"5254","chr3",50674584,50674717,134,"*",-5.54573238772444e-07,-5.54573238772444e-07,-0.0664487881031243,"DOCK3","DOCK3","-210"
"5255","chr16",5033139,5033449,311,"*",-5.54603222655844e-07,-5.54603222655844e-07,-0.0664491285389576,"NAGPA","ALG1, NAGPA","-474, 692"
"5256","chr19",10086626,10086905,280,"*",5.55996401691623e-07,-5.55996401691623e-07,-0.0664649466389557,"C19orf66","SHFL","504"
"5257","chr17",41930735,41930968,234,"*",-5.57494365940764e-07,-5.57494365940764e-07,-0.0664819544661467,"ACLY","ODAD4, ACLY","118, -193"
"5258","chr13",114280507,114281232,726,"*",-5.6148815932225e-07,-5.6148815932225e-07,-0.0665272998391805,"UPF3A","UPF3A","-369"
"5259","chr7",12404579,12405561,983,"*",-5.72892527443892e-07,-5.72892527443892e-07,-0.0666567845864605,"VWDE","VWDE","-638"
"5260","chr3",47801516,47802311,796,"*",-5.80718189084538e-07,-5.80718189084538e-07,-0.0667456368410555,"DHX30","DHX30","-598"
"5261","chr4",153152068,153152073,6,"*",-5.81585867028289e-07,-5.81585867028289e-07,-0.0667554884223153,"TRIM2","TRIM2","-90"
"5262","chr14",49892320,49892344,25,"*",-5.84707490948541e-07,-5.84707490948541e-07,-0.0667909312175763,"ARF6","ARF6","-738"
"5263","chr20",62064217,62064801,585,"*",-5.85382863148691e-07,-5.85382863148691e-07,-0.066798599366984,"TAF4","LSM14B","-57660"
"5264","chr17",42181278,42181532,255,"*",-5.85382863148691e-07,-5.85382863148691e-07,-0.066798599366984,"KCNH4","KCNH4","-136"
"5265","chr5",179060799,179060977,179,"*",-5.85965517281003e-07,-5.85965517281003e-07,-0.0668052147990947,"ZNF354C","ZNF354C","426"
"5266","chr19",18152142,18152379,238,"*",-5.89165803853235e-07,-5.89165803853235e-07,-0.0668415507270136,"PIK3R2","PIK3R2","-779"
"5267","chr10",7666247,7667708,1462,"*",-5.915767708329e-07,-5.915767708329e-07,-0.0668689247513114,"ITIH5","ITIH5","0"
"5268","chr12",124921240,124921421,182,"*",-5.95592069756965e-07,-5.95592069756965e-07,-0.0669145142974301,"UBC","UBC","-3872"
"5269","chr5",51387065,51389055,1991,"*",-5.96529830723135e-07,-5.96529830723135e-07,-0.0669251615985711,"ISL1","ISL1","3617"
"5270","chr16",3035685,3036786,1102,"*",-5.9688715060297e-07,-5.9688715060297e-07,-0.0669292185944384,"CCDC64B","HCFC1R1, BICDL2","-11399, 158"
"5271","chr19",51749810,51751679,1870,"*",-5.9688715060297e-07,-5.9688715060297e-07,-0.0669292185944384,"FPR1","FPR2","-347"
"5272","chr9",127897374,127897623,250,"*",-6.01581884053813e-07,-6.01581884053813e-07,-0.0669825224134616,"ST6GALNAC6","AK1, ST6GALNAC6","-19699, 7785"
"5273","chr12",132886904,132887124,221,"*",-6.0173015519559e-07,-6.0173015519559e-07,-0.0669842058781759,"CHFR","GOLGA3, CHFR","-57761, 69180"
"5274","chr9",135908057,135908365,309,"*",-6.03946916647919e-07,-6.03946916647919e-07,-0.0670093749005517,"CAMSAP1","CAMSAP1","-511"
"5275","chr6",10415640,10415765,126,"*",-6.03946916649829e-07,-6.03946916649829e-07,-0.0670093749005733,"TFAP2A","TFAP2A","3894"
"5276","chr17",63998034,63998653,620,"*",-6.05968260930671e-07,-6.05968260930671e-07,-0.0670323251640671,"PRR29","PRR29","0"
"5277","chr4",61202557,61203511,955,"*",-6.05968260930672e-07,-6.05968260930672e-07,-0.0670323251640671,"ADGRL3","ADGRL3","2231"
"5278","chr19",18194721,18194954,234,"*",-6.06337431958325e-07,-6.06337431958325e-07,-0.0670365167174007,"MPV17L2","MPV17L2, RAB3A","1503, 9088"
"5279","chr12",57762727,57764658,1932,"*",6.07163374147668e-07,-6.07163374147668e-07,-0.0670458944325459,"CYP27B1","CDK4, EEF1AKMT3","-6714, -6834"
"5280","chr1",154999613,155000112,500,"*",-6.07392647610702e-07,-6.07392647610702e-07,-0.0670484975944311,"ZBTB7B","ZBTB7B","-2518"
"5281","chr20",57265795,57265914,120,"*",-6.08308753533216e-07,-6.08308753533216e-07,-0.0670588990250578,"BMP7","BMP7","727"
"5282","chr19",694153,694616,464,"*",-6.08308753535737e-07,-6.08308753535737e-07,-0.0670588990250864,"PRSS57","FSTL3, PRSS57","17761, 882"
"5283","chr17",2055418,2055479,62,"*",-6.12195649503462e-07,-6.12195649503462e-07,-0.0671030306890871,"HIC1","HIC1, SRR","1264, -247904"
"5284","chrX",96685050,96685468,419,"*",-6.12846765806619e-07,-6.12846765806619e-07,-0.0671104234379939,"DIAPH2","DIAPH2","338"
