start,end,chrom,gene_symbol,segment_id,length
39498755,39528311,chr4,UGDH,chr4:39498755-39528311,29556
40153482,40155310,chr8,TCIM,chr8:40153482-40155310,1828
55394940,55395233,chr14,HMGN1P1,chr14:55394940-55395233,293
55413541,55456726,chr14,TBPL2,chr14:55413541-55456726,43185
103559099,103559389,chr8,PTMAP15,chr8:103559099-103559389,290
21140514,21149084,chr13,SAP18,chr13:21140514-21149084,8570
109963636,109975771,chr8,KCNV1,chr8:109963636-109975771,12135
5072125,5073223,chr7,RBAKDN,chr7:5072125-5073223,1098
35615829,35621094,chr20,SPAG4,chr20:35615829-35621094,5265
5103719,5120245,chr7,OR10AH1P,chr7:5103719-5120245,16526
5121239,5144546,chr7,ZNF890P,chr7:5121239-5144546,23307
48590401,48594621,chr8,LINC02599,chr8:48590401-48594621,4220
4973988,5040675,chr7,RNF216P1,chr7:4973988-5040675,66687
135534282,135535964,chr5,NEUROG1,chr5:135534282-135535964,1682
2163929,2171815,chr11,TH,chr11:2163929-2171815,7886
96222947,96235546,chr8,UQCRB,chr8:96222947-96235546,12599
55413556,55414059,chr14,RPL21P6,chr14:55413556-55414059,503
55543401,55544169,chr14,RPL7AP4,chr14:55543401-55544169,768
55546674,55548123,chr14,ABI1P1,chr14:55546674-55548123,1449
70132679,70132973,chr5,CDH12P3,chr5:70132679-70132973,294
54808210,54872551,chr5,CSPG4BP,chr5:54808210-54872551,64341
67727374,67816590,chr14,ZFYVE26,chr14:67727374-67816590,89216
86221420,86301303,chr16,LINC01081,chr16:86221420-86301303,79883
39169210,39170335,chr5,GOLGA5P1,chr5:39169210-39170335,1125
54549601,54579239,chr12,PDE1B,chr12:54549601-54579239,29638
132073789,132076170,chr5,CSF2,chr5:132073789-132076170,2381
86566829,86569728,chr16,FOXC2,chr16:86566829-86569728,2899
92567817,92574529,chr15,LINC00930,chr15:92567817-92574529,6712
109588338,109589592,chr5,KRT18P42,chr5:109588338-109589592,1254
75228181,75268053,chr16,BCAR1,chr16:75228181-75268053,39872
46499630,46513559,chr20,ZNF334,chr20:46499630-46513559,13929
77660052,77668074,chr15,LINGO1-AS2,chr15:77660052-77668074,8022
97572185,97875650,chr15,LINC00923,chr15:97572185-97875650,303465
100088969,100092187,chr7,COPS6,chr7:100088969-100092187,3218
126360132,126496494,chr5,GRAMD2B,chr5:126360132-126496494,136362
92471654,92501117,chr15,C15orf32,chr15:92471654-92501117,29463
44408120,44408203,chr20,MIR3646,chr20:44408120-44408203,83
39808914,40260321,chr3,MYRIP,chr3:39808914-40260321,451407
84971093,85059472,chr2,KCMF1,chr2:84971093-85059472,88379
98081993,98103761,chr15,LINC01582,chr15:98081993-98103761,21768
46837578,46838706,chr8,MTCYBP20,chr8:46837578-46838706,1128
44355700,44432845,chr20,HNF4A,chr20:44355700-44432845,77145
96068729,96069681,chr8,GAPDHP30,chr8:96068729-96069681,952
39452587,39458931,chr4,RPL9,chr4:39452587-39458931,6344
21153595,21176552,chr13,SKA3,chr13:21153595-21176552,22957
28021964,28083936,chr8,NUGGC,chr8:28021964-28083936,61972
97215812,97432094,chr15,LINC02253,chr15:97215812-97432094,216282
64395220,64453967,chr2,LGALSL-DT,chr2:64395220-64453967,58747
100092728,100101940,chr7,MCM7,chr7:100092728-100101940,9212
98648539,98964530,chr15,IGF1R,chr15:98648539-98964530,315991
60450520,60554467,chr2,BCL11A,chr2:60450520-60554467,103947
97775057,97853013,chr8,LAPTM4B,chr8:97775057-97853013,77956
4700417,4720102,chr12,GAU1,chr12:4700417-4720102,19685
116910950,117031148,chr12,FBXW8,chr12:116910950-117031148,120198
21176658,21179084,chr13,MRPL57,chr13:21176658-21179084,2426
90592804,90606065,chr8,LINC01030,chr8:90592804-90606065,13261
77199408,77213215,chr16,SYCE1L,chr16:77199408-77213215,13807
51435602,51436509,chr8,BRIX1P1,chr8:51435602-51436509,907
99546709,99564039,chr4,TRMT10A,chr4:99546709-99564039,17330
47736913,47738164,chr8,CEBPD,chr8:47736913-47738164,1251
114104542,114105931,chr12,GLULP5,chr12:114104542-114105931,1389
21224521,21235204,chr13,LINC01046,chr13:21224521-21235204,10683
102451763,102452483,chr8,HSPE1P14,chr8:102451763-102452483,720
93569814,93583487,chr12,SOCS2,chr12:93569814-93583487,13673
21319156,21320866,chr13,GRK6P1,chr13:21319156-21320866,1710
41645177,41650817,chr8,NKX6-3,chr8:41645177-41650817,5640
106674019,107018476,chr11,GUCY1A2,chr11:106674019-107018476,344457
21372571,21459370,chr13,ZDHHC20,chr13:21372571-21459370,86799
34322992,34323642,chr8,RPL10AP3,chr8:34322992-34323642,650
93646066,93647092,chr8,ZNF317P1,chr8:93646066-93647092,1026
85169525,85676204,chr16,GSE1,chr16:85169525-85676204,506679
42697366,42737407,chr8,CHRNB3,chr8:42697366-42737407,40041
46827228,46827894,chr8,MTND2P38,chr8:46827228-46827894,666
106237881,106304279,chr12,CKAP4,chr12:106237881-106304279,66398
21358373,21359314,chr13,GAPDHP52,chr13:21358373-21359314,941
48710789,48735311,chr8,EFCAB1,chr8:48710789-48735311,24522
6211345,6234711,chr11,FHIP1B,chr11:6211345-6234711,23366
89519412,89524796,chr12,GALNT4,chr12:89519412-89524796,5384
21369790,21369899,chr13,RNA5SP25,chr13:21369790-21369899,109
49863173,49863503,chr12,RPL35AP28,chr12:49863173-49863503,330
21376977,21377874,chr13,ZDHHC20-IT1,chr13:21376977-21377874,897
102809280,102824399,chr12,LINC00485,chr12:102809280-102824399,15119
84905656,84906671,chr2,TMSB10,chr2:84905656-84906671,1015
21483834,21484174,chr13,H2BP6,chr13:21483834-21484174,340
66662331,66662988,chr5,MAST4-IT1,chr5:66662331-66662988,657
21492691,21604181,chr13,MICU2,chr13:21492691-21604181,111490
65589690,65625975,chr5,TRIM23,chr5:65589690-65625975,36285
91747940,91748986,chr2,KMT5AP2,chr2:91747940-91748986,1046
87824942,87825143,chr2,MTATP8P2,chr2:87824942-87825143,201
92770637,92929331,chr12,EEA1,chr12:92770637-92929331,158694
73202574,73212513,chr2,NOTO,chr2:73202574-73212513,9939
91684447,91685884,chr2,DRD5P1,chr2:91684447-91685884,1437
83594956,83595243,chr2,RPL37P10,chr2:83594956-83595243,287
84874696,84875020,chr2,RPL12P18,chr2:84874696-84875020,324
82268427,82269927,chr2,LYARP1,chr2:82268427-82269927,1500
100093560,100093643,chr7,MIR25,chr7:100093560-100093643,83
100093768,100093847,chr7,MIR93,chr7:100093768-100093847,79
100093993,100094074,chr7,MIR106B,chr7:100093993-100094074,81
74940258,74942670,chr2,LINC01293,chr2:74940258-74942670,2412
89575469,89631056,chr15,TICRR,chr15:89575469-89631056,55587
44270621,44271106,chr2,RPL12P19,chr2:44270621-44271106,485
54051334,54051760,chr2,HMGB1P31,chr2:54051334-54051760,426
100101549,100110345,chr7,AP4M1,chr7:100101549-100110345,8796
88922328,88922753,chr2,PGBD4P5,chr2:88922328-88922753,425
68149617,68149908,chr14,RN7SL706P,chr14:68149617-68149908,291
68236243,68236539,chr14,RN7SL108P,chr14:68236243-68236539,296
89757806,89791064,chr8,RIPK2,chr8:89757806-89791064,33258
125063302,125090516,chr11,SLC37A2,chr11:125063302-125090516,27214
68421698,68422196,chr14,PPIAP6,chr14:68421698-68422196,498
86815339,86861924,chr2,CD8B,chr2:86815339-86861924,46585
85990007,86594625,chr4,MAPK10,chr4:85990007-86594625,604618
68693090,68693583,chr14,RPL12P7,chr14:68693090-68693583,493
40457292,40468587,chr3,RPL14,chr3:40457292-40468587,11295
96500810,96502321,chr14,PAPOLA-DT,chr14:96500810-96502321,1511
97154857,97158736,chr14,LINC02304,chr14:97154857-97158736,3879
35401513,35404749,chr14,NFKBIA,chr14:35401513-35404749,3236
21530690,21531323,chr13,FNTAP2,chr13:21530690-21531323,633
34928432,34956027,chr20,GSS,chr20:34928432-34956027,27595
21551304,21551410,chr13,RNU6-59P,chr13:21551304-21551410,106
21628413,21629015,chr13,RPS7P10,chr13:21628413-21629015,602
21671073,21704498,chr13,FGF9,chr13:21671073-21704498,33425
124808981,125602227,chr5,LINC02240,chr5:124808981-125602227,793246
28348287,28490278,chr8,FBXO16,chr8:28348287-28490278,141991
99257632,99260015,chr15,HSP90B2P,chr15:99257632-99260015,2383
86603398,86623866,chr2,RNF103,chr2:86603398-86623866,20468
21790537,21790845,chr13,RN7SL766P,chr13:21790537-21790845,308
98954149,99105824,chr15,SYNM-AS1,chr15:98954149-99105824,151675
120325296,120333686,chr11,TLCD5,chr11:120325296-120333686,8390
106774621,106889316,chr12,RIC8B,chr12:106774621-106889316,114695
11900011,11901245,chr3,NUP210P2,chr3:11900011-11901245,1234
96772005,96783312,chr15,SPATA8-AS1,chr15:96772005-96783312,11307
21872763,21878256,chr13,LINC00424,chr13:21872763-21878256,5493
45254948,45696498,chr5,HCN1,chr5:45254948-45696498,441550
75746769,75747263,chr15,PPIAP47,chr15:75746769-75747263,494
35430260,35430631,chr14,DNAJC8P1,chr14:35430260-35430631,371
35468272,35469330,chr14,RPS3AP4,chr14:35468272-35469330,1058
35511825,35513089,chr14,KRT18P6,chr14:35511825-35513089,1264
16313574,16514026,chr3,RFTN1,chr3:16313574-16514026,200452
35534164,35537054,chr14,INSM2,chr14:35534164-35537054,2890
58771192,58861900,chr15,MINDY2,chr15:58771192-58861900,90708
35765795,35767110,chr14,QRSL1P3,chr14:35765795-35767110,1315
21260015,21295003,chr13,ESRRAP2,chr13:21260015-21295003,34988
80553256,80572808,chr16,LINC01227,chr16:80553256-80572808,19552
29573909,29574836,chr6,OR2H5P,chr6:29573909-29574836,927
35819837,35820220,chr14,NUTF2P2,chr14:35819837-35820220,383
29577459,29577748,chr6,TMEM183AP1,chr6:29577459-29577748,289
29582249,29582332,chr6,SNORD32B,chr6:29582249-29582332,83
29582508,29583025,chr6,RPL13AP,chr6:29582508-29583025,517
29636060,29636343,chr6,SUMO2P1,chr6:29636060-29636343,283
11841423,11961887,chr11,USP47,chr11:11841423-11961887,120464
35826338,35932325,chr14,BRMS1L,chr14:35826338-35932325,105987
29657002,29672372,chr6,MOG,chr6:29657002-29672372,15370
98402542,98402732,chr5,MRPS35P2,chr5:98402542-98402732,190
68189876,68198407,chr5,LINC02219,chr5:68189876-68198407,8531
76106016,76107324,chr2,SUCLA2P2,chr2:76106016-76107324,1308
88651935,88663161,chr16,MVD,chr16:88651935-88663161,11226
61732774,61735715,chr5,C5orf64-AS1,chr5:61732774-61735715,2941
115804733,115816659,chr5,CDO1,chr5:115804733-115816659,11926
87748087,87759476,chr2,PLGLB2,chr2:87748087-87759476,11389
36949738,37000763,chr13,ALG5,chr13:36949738-37000763,51025
60711484,60711920,chr2,RPL26P13,chr2:60711484-60711920,436
105099473,105100098,chr5,RAB9BP1,chr5:105099473-105100098,625
95947781,95948233,chr8,SRSF3P2,chr8:95947781-95948233,452
75646783,75690851,chr2,MRPL19,chr2:75646783-75690851,44068
132311285,132370170,chr5,MIR3936HG,chr5:132311285-132370170,58885
81254870,81255229,chr8,UBE2HP1,chr8:81254870-81255229,359
36054197,36055313,chr14,ILF2P2,chr14:36054197-36055313,1116
96325938,96340263,chr15,NR2F2,chr15:96325938-96340263,14325
103414714,103443453,chr8,DCAF13,chr8:103414714-103443453,28739
115289036,115289330,chr5,HMGN1P15,chr5:115289036-115289330,294
51712469,51713606,chr12,HNRNPA3P10,chr12:51712469-51713606,1137
102317377,102342702,chr14,ZNF839,chr14:102317377-102342702,25325
17511833,17512238,chr5,H3P18,chr5:17511833-17512238,405
87750142,87750313,chr12,CYCSP30,chr12:87750142-87750313,171
102197585,102402596,chr12,HELLPAR,chr12:102197585-102402596,205011
38258409,38465480,chr5,EGFLAM,chr5:38258409-38465480,207071
106991364,107093549,chr12,CRY1,chr12:106991364-107093549,102185
85102389,85102694,chr2,LSM3P3,chr2:85102389-85102694,305
32238679,32370321,chr3,CMTM8,chr3:32238679-32370321,131642
95326528,95507865,chr15,LINC00924,chr15:95326528-95507865,181337
67674531,67719339,chr16,GFOD2,chr16:67674531-67719339,44808
70978380,70985499,chr2,ANKRD53,chr2:70978380-70985499,7119
14112077,14124870,chr3,CHCHD4,chr3:14112077-14124870,12793
2295628,2303049,chr11,C11orf21,chr11:2295628-2303049,7421
93065586,93066606,chr15,YBX2P2,chr15:93065586-93066606,1020
92711808,92712110,chr15,HMGN1P38,chr15:92711808-92712110,302
124173001,124174459,chrX,ZIK1P1,chrX:124173001-124174459,1458
61785047,61944180,chr8,LINC02842,chr8:61785047-61944180,159133
124204499,124205806,chrX,HSPA8P20,chrX:124204499-124205806,1307
34478791,34525193,chr11,ELF5,chr11:34478791-34525193,46402
124227868,124373197,chrX,SH2D1A,chrX:124227868-124373197,145329
98968229,99007792,chr15,PGPEP1L,chr15:98968229-99007792,39563
67943474,67969601,chr16,SLC12A4,chr16:67943474-67969601,26127
97273488,97277928,chr8,TSPYL5,chr8:97273488-97277928,4440
77021248,77065569,chr12,E2F7,chr12:77021248-77065569,44321
6770001,7741533,chr3,GRM7,chr3:6770001-7741533,971532
71182738,71227103,chr2,PAIP2B,chr2:71182738-71227103,44365
92617448,92809884,chr15,FAM174B,chr15:92617448-92809884,192436
88122982,88128062,chr2,FABP1,chr2:88122982-88128062,5080
98426958,98432853,chr8,KCNS2,chr8:98426958-98432853,5895
124246249,124336863,chrX,TEX13D,chrX:124246249-124336863,90614
124280530,124281422,chrX,NPM1P34,chrX:124280530-124281422,892
100119634,100125508,chr7,CNPY4,chr7:100119634-100125508,5874
24265538,24271611,chr14,RABGGTA,chr14:24265538-24271611,6073
133535745,133987100,chrX,GPC3,chrX:133535745-133987100,451355
57142659,57244793,chr8,LINC01606,chr8:57142659-57244793,102134
70941817,70948610,chr2,ATP6V1B1-AS1,chr2:70941817-70948610,6793
85415228,85415633,chr15,FABP5P9,chr15:85415228-85415633,405
100126785,100128495,chr7,MBLAC1,chr7:100126785-100128495,1710
75524068,75542706,chr2,EVA1A-AS,chr2:75524068-75542706,18638
85751344,85791383,chr2,ATOH8,chr2:85751344-85791383,40039
99395179,99396593,chr15,LINC02244,chr15:99395179-99396593,1414
100139629,100140682,chr7,RPL7P60,chr7:100139629-100140682,1053
48712928,48811146,chr15,CEP152,chr15:48712928-48811146,98218
21967752,21995301,chr9,CDKN2A,chr9:21967752-21995301,27549
100154420,100158723,chr7,TRAPPC14,chr7:100154420-100158723,4303
85107215,85146080,chr8,LRRCC1,chr8:85107215-85146080,38865
123470054,123533719,chr12,RILPL1,chr12:123470054-123533719,63665
77322017,77474635,chr11,PAK1,chr11:77322017-77474635,152618
81194337,81201184,chr2,ANKRD11P1,chr2:81194337-81201184,6847
41931599,41933909,chr2,LINC01914,chr2:41931599-41933909,2310
41143780,41157555,chr2,HNRNPA1P57,chr2:41143780-41157555,13775
34955810,35002437,chr20,MYH7B,chr20:34955810-35002437,46627
100045928,100046374,chr5,MTCYBP22,chr5:100045928-100046374,446
28457145,28644142,chr2,PLB1,chr2:28457145-28644142,186997
101873316,101873623,chr12,HSPE1P4,chr12:101873316-101873623,307
36998816,37025881,chr13,EXOSC8,chr13:36998816-37025881,27065
130032928,130045057,chr12,LINC02418,chr12:130032928-130045057,12129
134371469,134392108,chr5,UBE2B,chr5:134371469-134392108,20639
34832295,34838586,chr9,FAM205BP,chr9:34832295-34838586,6291
88142296,88199887,chr12,TMTC3,chr12:88142296-88199887,57591
100156605,100156669,chr7,MIR4658,chr7:100156605-100156669,64
35041095,35045986,chr9,C9orf131,chr9:35041095-35045986,4891
100159244,100168617,chr7,GAL3ST4,chr7:100159244-100168617,9373
33554636,33554859,chr3,COX6CP10,chr3:33554636-33554859,223
40477131,40518736,chr3,ZNF620,chr3:40477131-40518736,41605
153902531,153907166,chrX,AVPR2,chrX:153902531-153907166,4635
35049271,35049563,chr9,RN7SL338P,chr9:35049271-35049563,292
35088688,35096601,chr9,PIGO,chr9:35088688-35096601,7913
100169606,100177381,chr7,GPC2,chr7:100169606-100177381,7775
126737438,126737995,chr5,HSPE1P10,chr5:126737438-126737995,557
118836074,118988547,chr5,DTWD2,chr5:118836074-118988547,152473
14810853,14934571,chr3,FGD5,chr3:14810853-14934571,123718
58490178,58500163,chr8,CYP7A1,chr8:58490178-58500163,9985
34990376,34990497,chr20,MIR499A,chr20:34990376-34990497,121
34990400,34990472,chr20,MIR499B,chr20:34990400-34990472,72
151694607,151705924,chrX,PRRG3,chrX:151694607-151705924,11317
35002404,35092807,chr20,TRPC4AP,chr20:35002404-35092807,90403
95133785,95156685,chr8,PLEKHF2,chr8:95133785-95156685,22900
112777630,112778161,chr5,CBX3P3,chr5:112777630-112778161,531
100218241,100221490,chr7,PVRIG,chr7:100218241-100221490,3249
91030990,91031307,chr5,TMEM251P1,chr5:91030990-91031307,317
118575575,118581324,chr5,LINC02216,chr5:118575575-118581324,5749
67636382,67638942,chr5,BCL9P1,chr5:67636382-67638942,2560
34915677,34925996,chr5,BRIX1,chr5:34915677-34925996,10319
151734746,151745564,chrX,CNGA2,chrX:151734746-151745564,10818
100336079,100351900,chr7,STAG3L5P,chr7:100336079-100351900,15821
48394510,48395392,chr12,OR5BJ1P,chr12:48394510-48395392,882
523775,524102,chrX,FABP5P13,chrX:523775-524102,327
74039024,74049981,chr12,LINC02394,chr12:74039024-74049981,10957
545236,545352,chrX,KRT18P53,chrX:545236-545352,116
624344,659411,chrX,SHOX,chrX:624344-659411,35067
87795733,87802028,chr12,LINC02258,chr12:87795733-87802028,6295
38906451,38909592,chr12,CPNE8-AS1,chr12:38906451-38909592,3141
100336104,100367831,chr7,STAG3L5P-PVRIG2P-PILRB,chr7:100336104-100367831,31727
103091263,103091509,chr8,MTCO2P4,chr8:103091263-103091509,246
108129288,108250537,chr12,WSCD2,chr12:108129288-108250537,121249
94487689,94553529,chr8,VIRMA,chr8:94487689-94553529,65840
35099776,35103195,chr9,STOML2,chr9:35099776-35103195,3419
49187815,49200218,chrX,SYP,chrX:49187815-49200218,12403
100352360,100353692,chr7,PVRIG2P,chr7:100352360-100353692,1332
100356651,100356721,chr7,MIR6840,chr7:100356651-100356721,70
100367530,100400096,chr7,PILRA,chr7:100367530-100400096,32566
91457508,91510554,chr14,PPP4R3A,chr14:91457508-91510554,53046
6989329,6989783,chrX,RPS27AP17,chrX:6989329-6989783,454
32091074,32105722,chr11,RCN1,chr11:32091074-32105722,14648
66139971,66183615,chr5,SREK1,chr5:66139971-66183615,43644
7147237,7804358,chrX,STS,chrX:7147237-7804358,657121
29708125,29708547,chr6,ZDHHC20P1,chr6:29708125-29708547,422
35030317,35030420,chr20,RNU6-407P,chr20:35030317-35030420,103
29722775,29738528,chr6,HLA-F,chr6:29722775-29738528,15753
57391396,57409333,chr20,RBM38,chr20:57391396-57409333,17937
109864295,110296712,chr11,RDX,chr11:109864295-110296712,432417
7147860,7147937,chrX,MIR4767,chrX:7147860-7147937,77
7898247,7927739,chrX,PNPLA4,chrX:7898247-7927739,29492
59372693,59523555,chr15,FAM81A,chr15:59372693-59523555,150862
57487959,57495366,chr20,HMGB1P1,chr20:57487959-57495366,7407
104064531,104106524,chr12,HCFC2,chr12:104064531-104106524,41993
100428790,100434118,chr7,MEPCE,chr7:100428790-100434118,5328
57495966,57525652,chr20,CTCFL,chr20:57495966-57525652,29686
73563197,73687111,chrX,CHIC1,chrX:73563197-73687111,123914
26216322,26216877,chr3,HMGB3P12,chr3:26216322-26216877,555
100435282,100436497,chr7,PPP1R35,chr7:100435282-100436497,1215
39451045,39522852,chr8,ADAM3A,chr8:39451045-39522852,71807
77190835,77202398,chr16,MON1B,chr16:77190835-77202398,11563
22381819,22382929,chr3,HMGB1P5,chr3:22381819-22382929,1110
23194929,23202703,chr3,UBE2E2-AS1,chr3:23194929-23202703,7774
120872607,120875866,chrX,CT47B1,chrX:120872607-120875866,3259
100436204,100438504,chr7,PPP1R35-AS1,chr7:100436204-100438504,2300
35104112,35116341,chr9,FAM214B,chr9:35104112-35116341,12229
100456620,100464260,chr7,C7orf61,chr7:100456620-100464260,7640
52891306,52908560,chrX,FAM156B,chrX:52891306-52908560,17254
33798571,33869707,chr3,PDCD6IP,chr3:33798571-33869707,71136
29726601,29749049,chr6,HLA-F-AS1,chr6:29726601-29749049,22448
100463359,100479232,chr7,TSC22D4,chr7:100463359-100479232,15873
118773031,118775137,chr12,LINC02440,chr12:118773031-118775137,2106
29726669,29727139,chr6,RPL23AP1,chr6:29726669-29727139,470
29741731,29748969,chr6,MICE,chr6:29741731-29748969,7238
89319364,89319649,chr12,MRPS6P4,chr12:89319364-89319649,285
137617500,137736089,chr5,KLHL3,chr5:137617500-137736089,118589
101155493,101210238,chr12,SLC5A8,chr12:101155493-101210238,54745
29750729,29751148,chr6,IFITM4P,chr6:29750729-29751148,419
29790954,29797811,chr6,HLA-V,chr6:29790954-29797811,6857
98003038,98087384,chr15,LINC02251,chr15:98003038-98087384,84346
29791753,29792750,chr6,HCG4,chr6:29791753-29792750,997
29800415,29802425,chr6,HLA-P,chr6:29800415-29802425,2010
29803195,29803991,chr6,RPL7AP7,chr6:29803195-29803991,796
27590344,27749942,chrX,DCAF8L2,chrX:27590344-27749942,159598
100064033,100082548,chr7,ZNF3,chr7:100064033-100082548,18515
29812565,29812696,chr6,MICG,chr6:29812565-29812696,131
10633762,10634695,chr6,GCNT2P1,chr6:10633762-10634695,933
52071355,52077197,chr2,ZNF863P,chr2:52071355-52077197,5842
96489571,96875555,chr12,CFAP54,chr12:96489571-96875555,385984
59401221,59402004,chr15,NSA2P4,chr15:59401221-59402004,783
10694972,10709782,chr6,PAK1IP1,chr6:10694972-10709782,14810
155997696,156010817,chrX,IL9R,chrX:155997696-156010817,13121
89471398,89496589,chr15,RHCG,chr15:89471398-89496589,25191
10722915,10731129,chr6,TMEM14C,chr6:10722915-10731129,8214
